Wall time,Step,Value
1649776977.8236423,211155,1.4982759952545166
1649776982.2793179,211439,53.52119827270508
1649776991.0832732,212001,56.7593994140625
1649776995.0659215,212252,13.028749465942383
1649776999.1975467,212513,87.6363525390625
1649776999.5482817,212535,0.2089771032333374
1649777000.3913927,212589,136.75192260742188
1649777005.3598263,212904,6.439574241638184
1649777008.8529987,213125,143.58058166503906
1649777014.2161932,213463,112.64620208740234
1649777015.027191,213514,105.69361114501953
1649777015.5156612,213545,85.43357849121094
1649777016.6855297,213619,3.184478998184204
1649777018.1783967,213713,3.7567830085754395
1649777019.8505754,213819,3.4820399284362793
1649777026.9130673,214262,0.029997797682881355
1649777027.830503,214319,12.081616401672363
1649777030.470349,214486,18.894752502441406
1649777032.7503002,214632,190.6514434814453
1649777038.0706944,214968,12.619346618652344
1649777039.4965527,215059,0.024935953319072723
1649777040.0453906,215094,0.025123940780758858
1649777040.7702932,215139,69.89823913574219
1649777056.495219,216138,44.845699310302734
1649777071.8975022,217117,1.0799870491027832
1649777073.4457612,217216,0.11671385914087296
1649777073.8237991,217240,0.5562021732330322
1649777074.5249019,217284,0.4859030544757843
1649777075.5646434,217348,0.21305936574935913
1649777077.013917,217440,1.1645362377166748
1649777078.6484263,217545,48.61882019042969
1649777080.949463,217691,22.15349578857422
1649777082.1378078,217766,17.249521255493164
1649777091.291569,218349,31.171096801757812
1649777097.911682,218772,2.9801485538482666
1649777100.0069377,218905,2.1673872470855713
1649777107.5119495,219379,0.06959103792905807
1649777107.721014,219392,0.11829255521297455
1649777110.9102628,219595,50.24813461303711
1649777113.1256104,219737,19.014671325683594
1649777116.178049,219930,84.09884643554688
1649777117.0352476,219984,2.008286237716675
1649777117.1156137,219989,5.485090255737305
1649777119.2278771,220123,4.785713195800781
1649777124.975522,220488,19.142179489135742
1649777126.0993946,220559,2.1662771701812744
1649777144.4742382,221723,0.2474498748779297
1649777146.073973,221824,2.3681421279907227
1649777150.4605129,222103,25.349777221679688
1649777153.4141395,222291,15.94178581237793
1649777155.4413373,222418,1.596039056777954
1649777155.7035022,222434,11.607572555541992
1649777157.94138,222571,21.38408851623535
1649777163.2187128,222903,25.649744033813477
1649777164.9651022,223014,5.827546119689941
1649777167.7889516,223193,0.09497995674610138
1649777176.8957877,223770,38.79430389404297
1649777182.3837633,224118,42.05617904663086
1649777184.8490138,224275,0.35104483366012573
1649777190.4771569,224630,0.1647934764623642
1649777191.2514472,224678,0.20291835069656372
1649777192.193711,224737,0.34238848090171814
1649777194.8515272,224904,43.51695251464844
1649777195.4339612,224941,81.82869720458984
1649777196.9087489,225034,58.479461669921875
1649777209.4833996,225827,64.87059783935547
1649777209.7338011,225843,35.933502197265625
1649777211.3068044,225943,46.49059295654297
1649777224.314896,226756,3.714860439300537
1649777227.0791638,226928,7.491401672363281
1649777228.7376852,227033,0.438740074634552
1649777230.5723174,227149,45.35016632080078
1649777234.7067487,227412,56.96478271484375
1649777235.5308301,227465,14.372428894042969
1649777238.9126754,227677,12.463680267333984
1649777242.5913558,227909,7.123572826385498
1649777247.866902,228242,0.035890474915504456
1649777249.4983983,228344,0.23061653971672058
1649777250.9690242,228437,40.55138397216797
1649777257.73045,228860,2.1847732067108154
1649777262.855415,229184,21.033138275146484
1649777264.2139375,229270,1.4514774084091187
1649777273.5126147,229856,32.50004959106445
1649777275.9321008,230009,8.446914672851562
1649777276.3886838,230038,16.695964813232422
1649777282.9585996,230450,9.045456886291504
1649777285.6098306,230617,25.53177261352539
1649777286.3798306,230666,138.2306671142578
1649777296.359133,231297,12.942015647888184
1649777297.2781305,231354,45.5081672668457
1649777299.5374832,231494,8.178570747375488
1649777312.3046055,232280,27.40739631652832
1649777321.3683546,232849,35.61677169799805
1649777326.3149815,233158,28.126827239990234
1649777326.9712832,233199,65.53787231445312
1649777335.650733,233747,0.05482128635048866
1649777336.7911644,233818,26.732027053833008
1649777340.3370364,234040,1.1136704683303833
1649777346.409992,234419,53.26295471191406
1649777354.4941547,234928,1.0964785814285278
1649777355.5141294,234992,28.2236328125
1649777355.6747792,235002,26.19527244567871
1649777363.477537,235490,29.131071090698242
1649777367.3398645,235735,0.7135195136070251
1649777368.2426975,235793,0.029643094167113304
1649777368.7599666,235826,0.1949889361858368
1649777370.0450685,235906,0.1421273946762085
1649777373.2746732,236108,2.26767897605896
1649777375.8107917,236268,0.018650593236088753
1649777383.5290504,236758,6.005183219909668
1649777384.8350022,236842,26.275714874267578
1649777385.227229,236867,87.52274322509766
1649777395.4891264,237514,0.35840633511543274
1649777399.2388713,237749,27.639772415161133
1649777400.4327376,237824,136.5218505859375
1649777405.1089976,238112,52.754974365234375
1649777408.1885698,238303,4.99175500869751
1649777408.4883964,238322,18.250947952270508
1649777408.807985,238342,22.582212448120117
1649777410.3779223,238439,59.4248046875
1649777414.2431552,238684,4.799968242645264
1649777414.8743014,238724,1.2631253004074097
1649777435.948958,240063,0.5330861210823059
1649777439.3901253,240282,0.5840232372283936
1649777441.177575,240395,13.897250175476074
1649777447.823011,240816,34.349769592285156
1649777452.9665585,241146,0.04036572948098183
1649777454.3293169,241233,35.27553176879883
1649777457.0729346,241406,2.146359443664551
1649777464.8186939,241898,45.1167106628418
1649777465.5146706,241942,0.07706152647733688
1649777467.6094234,242076,69.60860443115234
1649777472.3111403,242376,75.8814697265625
1649777482.1152885,243000,95.44538879394531
1649777483.4129064,243081,33.1439208984375
1649777485.356239,243205,89.78182983398438
1649777485.9043298,243240,96.50724029541016
1649777492.5544024,243660,59.750526428222656
1649777497.891276,243997,11.123527526855469
1649777504.2358546,244402,43.94758605957031
1649777505.0790284,244455,7.091779708862305
1649777506.146488,244523,0.1736251562833786
1649777507.1790864,244589,0.8040212988853455
1649777509.222248,244719,0.08419772982597351
1649777511.863429,244887,16.801740646362305
1649777517.1341407,245216,3.448401689529419
1649777517.2122533,245221,0.4078303575515747
1649777520.009142,245399,25.208662033081055
1649777521.800999,245512,36.126094818115234
1649777521.8792307,245517,1.0841914415359497
1649777527.7105992,245882,107.89122772216797
1649777533.9705355,246277,54.73681640625
1649777535.2202668,246356,72.01457977294922
1649777544.15357,246917,120.7677993774414
1649777547.883155,247149,0.12886862456798553
1649777549.319076,247239,0.03417035937309265
1649777550.780028,247330,19.028873443603516
1649777555.863032,247649,0.03836857154965401
1649777565.135755,248238,0.029729876667261124
1649777574.4833565,248826,5.566384315490723
1649777576.1253521,248930,22.632190704345703
1649777576.627136,248962,5.239065170288086
1649777581.6025152,249278,2.3108105659484863
1649777584.035639,249432,0.21549028158187866
1649777587.683277,249660,95.17528533935547
1649777596.4265301,250207,0.14026358723640442
1649777596.692992,250224,5.208531856536865
1649777597.7834408,250293,9.769678115844727
1649777606.540724,250844,6.064156532287598
1649777611.1463325,251132,0.10967546701431274
1649777620.5910242,251729,73.05638122558594
1649777621.2477794,251771,58.72618865966797
1649777625.3907168,252035,1.4045995473861694
1649777632.689727,252498,1.6567394733428955
1649777636.192954,252720,0.04194839671254158
1649777636.8292592,252760,0.07601036131381989
1649777638.4243448,252861,0.38900813460350037
1649777656.0571346,253966,51.0214958190918
1649777667.3860505,254676,0.17973889410495758
1649777668.2068815,254728,0.1834886521100998
1649777669.4226952,254804,22.4272403717041
1649777675.7891924,255202,56.59908676147461
1649777682.4599586,255619,30.67947006225586
1649777684.6018758,255754,1.570084810256958
1649777693.6330507,256322,12.280790328979492
1649777694.8636146,256399,13.35949420928955
1649777702.7252045,256888,74.65258026123047
1649777703.788935,256955,17.849851608276367
1649777710.5069036,257375,75.06010437011719
1649777712.608631,257507,0.16462653875350952
1649777712.9607966,257529,3.514620304107666
1649777718.463491,257873,182.69090270996094
1649777724.187997,258233,131.90040588378906
1649777726.21711,258361,83.2181625366211
1649777737.6774113,259087,85.07191467285156
1649777746.6369226,259650,52.66075134277344
1649777749.4864113,259831,7.32090950012207
1649777754.6225505,260155,6.814024925231934
1649777758.5390394,260400,0.950091540813446
1649777758.7456782,260413,0.3600656986236572
1649777765.2195153,260776,82.1441879272461
1649777769.409053,260974,155.9588165283203
1649777771.770511,261101,287.5473937988281
1649777790.4346461,262124,10.68332290649414
1649777793.814522,262322,70.65581512451172
1649777793.866452,262325,12.747424125671387
1649777795.474376,262422,63.67473220825195
1649777795.9633327,262451,148.7328338623047
1649777798.2599661,262594,45.64435577392578
1649777803.700637,262932,51.639068603515625
1649777806.1919458,263088,38.03953170776367
1649777807.3925688,263165,14.7516450881958
1649777813.9956536,263574,27.170238494873047
1649777816.0075414,263700,56.49527359008789
1649777816.5466034,263734,56.788856506347656
1649777823.5683212,264148,1.143576979637146
1649777823.6886353,264155,6.618033409118652
1649777828.390721,264444,46.20734786987305
1649777831.7052968,264646,39.815616607666016
1649777838.5057342,265062,0.12093063443899155
1649777840.167113,265161,12.907142639160156
1649777840.5531652,265184,0.10932977497577667
1649777857.1516209,266155,59.83978271484375
1649777861.1531496,266405,33.56154251098633
1649777866.9955413,266773,2.726351261138916
1649777869.9693594,266959,43.69634246826172
1649777871.7729723,267073,78.53914642333984
1649777874.2995903,267235,39.215274810791016
1649777874.8320622,267269,127.83747100830078
1649777890.813844,268220,54.30158233642578
1649777892.3404922,268314,0.8910611867904663
1649777892.7116618,268337,0.8316057920455933
1649777897.4261072,268631,0.38341718912124634
1649777900.1036777,268781,2.4115359783172607
1649777940.09913,270622,1.6430081129074097
1649777942.8952641,270760,0.6676449775695801
1649777943.2067604,270773,1.317457675933838
1649777943.800707,270803,0.4009517431259155
1649777946.7326324,270952,1.49293851852417
1649777950.6547801,271151,0.9071980714797974
1649777953.107541,271276,103.5553207397461
1649777954.5378222,271355,71.99287414550781
1649777968.7224717,272004,2.0825612545013428
1649777990.3089986,273046,0.48774775862693787
1649777992.2545016,273130,53.861289978027344
1649777994.0518224,273211,0.1352614164352417
1649778000.9510155,273570,0.08751600235700607
1649778030.288389,275107,6.242359638214111
1649778036.3621345,275440,54.55029296875
1649778039.1028774,275590,7.334702968597412
1649778054.2545693,276372,35.15909194946289
1649778059.9145467,276656,0.07342993468046188
1649778060.0187433,276662,0.07897000759840012
1649778060.909095,276713,69.59175109863281
1649778060.971977,276716,32.802001953125
1649778063.625942,276857,143.65213012695312
1649778067.566241,277075,31.601415634155273
1649778073.1628168,277396,56.336299896240234
1649778078.2127106,277697,3.657181739807129
1649778082.4279444,277948,0.0793474018573761
1649778085.9587848,278156,110.8177490234375
1649778089.8498409,278350,0.41272756457328796
1649778104.6043644,278986,45.57174301147461
1649778114.262111,279471,2.864199638366699
1649778115.6558177,279544,32.16465377807617
1649778130.738545,280279,192.2696075439453
1649778132.1414685,280343,186.62698364257812
1649778134.4916117,280454,149.3988037109375
1649778139.2101274,280627,110.93976593017578
1649778153.1817324,281260,0.2805212736129761
1649778163.038117,281718,403.4412841796875
1649778164.3845146,281785,95.58647918701172
1649778165.0556097,281818,151.34231567382812
1649778167.3986037,281932,5.642275333404541
1649778172.4768858,282183,130.85948181152344
1649778175.761607,282361,61.50780487060547
1649778181.2946327,282654,7.537096977233887
1649778183.7596433,282765,1.1966679096221924
1649778185.303571,282843,2.8813376426696777
1649778185.8249197,282865,89.80455780029297
1649778190.5023546,283099,0.4322231709957123
1649778197.18276,283435,21.545799255371094
1649778198.573822,283505,62.74172592163086
1649778203.2408834,283744,21.24867820739746
1649778204.3282268,283800,44.21221160888672
1649778214.8930874,284353,30.103713989257812
1649778226.2446282,284933,25.87632179260254
1649778228.2325535,285036,98.15593719482422
1649778237.7684994,285545,89.89359283447266
1649778239.8609362,285658,35.73052978515625
1649778240.0210302,285667,6.615746021270752
1649778255.8903432,286506,0.013527197763323784
1649778260.5031707,286751,14.631731033325195
1649778268.7233055,287196,46.06764602661133
1649778274.4992175,287458,152.24349975585938
1649778280.4741404,287771,54.0384635925293
1649778289.3639147,288207,22.36376953125
1649778299.7456267,288744,15.943984031677246
1649778303.8713367,288949,30.990407943725586
1649778318.0488927,289735,11.51080322265625
1649778320.3963661,289867,3.384127616882324
